"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UPM00033345","KIEV, UP","1987-02-05","0.01","22.8","18","27","9"
"UPM00033345","KIEV, UP","1987-02-06","0.00","22.4","28","36","21"
"UPM00033345","KIEV, UP","1987-02-07","0.02","22.0","21","31","10"
"UPM00033345","KIEV, UP","1987-02-08","0.00","22.4","29","34","23"
"UPM00033345","KIEV, UP","1987-02-09","0.02","21.7","23","30","17"
"UPM00033345","KIEV, UP","1987-02-10","0.01",,"15","22","7"
"UPM00033345","KIEV, UP","1987-02-11","0.06","21.7","21","31","9"
"UPM00033345","KIEV, UP","1987-02-12","0.00","22.8","30","31","29"
"UPM00033345","KIEV, UP","1987-02-13","0.00","21.7","30","31","29"
"UPM00033345","KIEV, UP","1987-02-14","0.01","21.3","32","33","31"
"UPM00033345","KIEV, UP","1987-02-15","0.00",,"31","33","30"
"UPM00033345","KIEV, UP","1987-02-16","0.00","19.3","26","31","22"
"UPM00033345","KIEV, UP","1987-02-17","0.00","18.9","27","29","25"
"UPM00033345","KIEV, UP","1987-02-18","0.09","18.9","27","28","26"
"UPM00033345","KIEV, UP","1987-02-19","0.00","18.5","25","27","23"
"UPM00033345","KIEV, UP","1987-02-20","0.00","18.5","31","36","26"
"UPM00033345","KIEV, UP","1987-02-21","0.07",,"33","33","32"
"UPM00033345","KIEV, UP","1987-02-22","0.08",,"34","38","32"
"UPM00033345","KIEV, UP","1987-02-23","0.03","18.5","35","38","26"
"UPM00033345","KIEV, UP","1987-02-24","0.01","14.6","20","27","16"
"UPM00033345","KIEV, UP","1987-02-25","0.00",,"20","28","13"
"UPM00033345","KIEV, UP","1987-02-26","0.01","13.4","17","24","10"
"UPM00033345","KIEV, UP","1987-02-27","0.03","14.2","15","21","8"
"UPM00033345","KIEV, UP","1987-02-28","0.00","14.6","16","24","8"
"UPM00033345","KIEV, UP","1987-03-01","0.10","14.6","17","24","12"
"UPM00033345","KIEV, UP","1987-03-02","0.07",,"9","16","2"
"UPM00033345","KIEV, UP","1987-03-03","0.02","15.4","3","9","-6"
"UPM00033345","KIEV, UP","1987-03-04","0.00",,"2","11","-6"
"UPM00033345","KIEV, UP","1987-03-05","0.00",,"7","14","-4"
"UPM00033345","KIEV, UP","1987-03-06","0.55",,"15","24","10"
"UPM00033345","KIEV, UP","1987-03-07","0.00",,"17","23","9"
"UPM00033345","KIEV, UP","1987-03-08","0.02","21.7","17","20","13"
"UPM00033345","KIEV, UP","1987-03-09","0.17","21.7","19","22","17"
"UPM00033345","KIEV, UP","1987-03-10","0.05",,"16","21","14"
"UPM00033345","KIEV, UP","1987-03-11","0.00","22.8","11","19","2"
"UPM00033345","KIEV, UP","1987-03-12","0.07","22.8","15","19","10"
"UPM00033345","KIEV, UP","1987-03-13","0.00","23.6","19","27","11"
"UPM00033345","KIEV, UP","1987-03-14","0.00","22.8","24","32","15"
"UPM00033345","KIEV, UP","1987-03-15","0.00",,"25","34","16"
"UPM00033345","KIEV, UP","1987-03-16","0.00","22.4","19","29","5"
"UPM00033345","KIEV, UP","1987-03-17","0.00","22.4","17","26","9"
"UPM00033345","KIEV, UP","1987-03-18","0.00",,"18","29","7"
"UPM00033345","KIEV, UP","1987-03-19","0.00",,"20","32","9"
"UPM00033345","KIEV, UP","1987-03-20","0.00",,"32","36","22"
"UPM00033345","KIEV, UP","1987-03-21","0.26","21.3","33","36","32"
"UPM00033345","KIEV, UP","1987-03-22","0.00","20.1","35","42","27"
"UPM00033345","KIEV, UP","1987-03-23","0.00",,"31","38","24"
"UPM00033345","KIEV, UP","1987-03-24","0.00","18.9","27","30","24"
"UPM00033345","KIEV, UP","1987-03-25","0.00","26.0","26","29","23"
"UPM00033345","KIEV, UP","1987-03-26","0.00","18.5","28","30","25"
"UPM00033345","KIEV, UP","1987-03-27","0.03","18.1","31","33","29"
"UPM00033345","KIEV, UP","1987-03-28","0.00","18.1","34","36","32"
"UPM00033345","KIEV, UP","1987-03-29","0.00","15.7","38","42","35"
"UPM00033345","KIEV, UP","1987-03-30","0.10",,"35","38","32"
"UPM00033345","KIEV, UP","1987-03-31","0.00","11.0","34","38","31"
"UPM00033345","KIEV, UP","1987-04-01","0.00","9.8","32","36","28"
"UPM00033345","KIEV, UP","1987-04-02","0.00","8.3","34","40","28"
"UPM00033345","KIEV, UP","1987-04-03","0.00",,"33","37","31"
"UPM00033345","KIEV, UP","1987-04-04","0.00","7.1","34","42","26"
"UPM00033345","KIEV, UP","1987-04-05","0.00","5.1","34","44","24"
"UPM00033345","KIEV, UP","1987-04-06","0.13",,"40","49","35"
"UPM00033345","KIEV, UP","1987-04-07","0.00",,"42","48","37"
"UPM00033345","KIEV, UP","1987-04-08","0.00",,"47","57","35"
"UPM00033345","KIEV, UP","1987-04-09","0.06",,"49","56","42"
"UPM00033345","KIEV, UP","1987-04-10","0.00",,"40","47","35"
"UPM00033345","KIEV, UP","1987-04-11","0.00",,"38","44","31"
"UPM00033345","KIEV, UP","1987-04-12","0.00",,"36","45","28"
"UPM00033345","KIEV, UP","1987-04-13","0.04",,"34","41","29"
"UPM00033345","KIEV, UP","1987-04-14","0.02",,"36","40","33"
"UPM00033345","KIEV, UP","1987-04-15","0.00",,"44","53","37"
"UPM00033345","KIEV, UP","1987-04-16","0.00",,"44","53","37"
"UPM00033345","KIEV, UP","1987-04-17","0.00",,"47","53","44"
"UPM00033345","KIEV, UP","1987-04-18","0.01",,"41","47","34"
"UPM00033345","KIEV, UP","1987-04-19","0.00",,"35","40","31"
"UPM00033345","KIEV, UP","1987-04-20","0.00",,"37","49","28"
"UPM00033345","KIEV, UP","1987-04-21","0.06",,"45","54","36"
"UPM00033345","KIEV, UP","1987-04-22","0.09",,"40","44","37"
"UPM00033345","KIEV, UP","1987-04-23","0.00",,"39","46","30"
"UPM00033345","KIEV, UP","1987-04-24","0.00",,"44","55","33"
"UPM00033345","KIEV, UP","1987-04-25","0.00",,"52","60","47"
"UPM00033345","KIEV, UP","1987-04-26","0.80",,"46","54","39"
"UPM00033345","KIEV, UP","1987-04-27","1.63",,"36","42","32"
"UPM00033345","KIEV, UP","1987-04-28","0.00",,"43","50","36"
"UPM00033345","KIEV, UP","1987-04-29","0.00",,"50","60","39"
"UPM00033345","KIEV, UP","1987-04-30","0.00",,"58","69","46"
"UPM00033345","KIEV, UP","1987-05-01","0.00",,"60","69","52"
"UPM00033345","KIEV, UP","1987-05-02","0.00",,"61","69","54"
"UPM00033345","KIEV, UP","1987-05-03","0.00",,"58","68","50"
"UPM00033345","KIEV, UP","1987-05-04","0.00",,"58","65","52"
"UPM00033345","KIEV, UP","1987-05-05","0.00",,"55","61","48"
"UPM00033345","KIEV, UP","1987-05-06","0.00",,"60","69","52"
"UPM00033345","KIEV, UP","1987-05-07","0.28",,"59","66","54"
"UPM00033345","KIEV, UP","1987-05-08","1.15",,"43","58","37"
"UPM00033345","KIEV, UP","1987-05-09","0.04",,"43","49","39"
"UPM00033345","KIEV, UP","1987-05-10","0.00",,"48","60","39"
"UPM00033345","KIEV, UP","1987-05-11","0.00",,"55","65","44"
"UPM00033345","KIEV, UP","1987-05-12","0.19",,"54","60","49"
"UPM00033345","KIEV, UP","1987-05-13","0.00",,"61","74","48"
"UPM00033345","KIEV, UP","1987-05-14","0.00",,"65","76","53"
"UPM00033345","KIEV, UP","1987-05-15","0.00",,"56","66","53"
"UPM00033345","KIEV, UP","1987-05-16","0.00",,"58","71","47"
"UPM00033345","KIEV, UP","1987-05-17","0.13",,"61","71","55"
"UPM00033345","KIEV, UP","1987-05-18","0.00",,"55","65","45"
"UPM00033345","KIEV, UP","1987-05-19","0.00",,"61","74","49"
"UPM00033345","KIEV, UP","1987-05-20","0.00",,"64","69","57"
"UPM00033345","KIEV, UP","1987-05-21","0.01",,"67","77","57"
"UPM00033345","KIEV, UP","1987-05-22","0.07",,"63","69","59"
"UPM00033345","KIEV, UP","1987-05-23","0.65",,"63","73","57"
"UPM00033345","KIEV, UP","1987-05-24","1.04",,"58","61","55"
"UPM00033345","KIEV, UP","1987-05-25","0.00",,"55","59","50"
"UPM00033345","KIEV, UP","1987-05-26","0.00",,"51","58","44"
"UPM00033345","KIEV, UP","1987-05-27","0.00",,"57","67","47"
"UPM00033345","KIEV, UP","1987-05-28","0.00",,"60","69","50"
"UPM00033345","KIEV, UP","1987-05-29","0.01",,"58","66","54"
"UPM00033345","KIEV, UP","1987-05-30","0.00",,"57","66","49"
"UPM00033345","KIEV, UP","1987-05-31","0.00",,"60","67","51"
"UPM00033345","KIEV, UP","1987-06-01","0.67",,"59","67","55"
"UPM00033345","KIEV, UP","1987-06-02","0.28",,"53","56","50"
"UPM00033345","KIEV, UP","1987-06-03","0.05",,"53","62","47"
"UPM00033345","KIEV, UP","1987-06-04","0.00",,"56","65","47"
"UPM00033345","KIEV, UP","1987-06-05","0.00",,"61","72","51"
"UPM00033345","KIEV, UP","1987-06-06","0.18",,"60","67","57"
"UPM00033345","KIEV, UP","1987-06-07","0.04",,"61","69","56"
"UPM00033345","KIEV, UP","1987-06-08","0.00",,"62","72","55"
"UPM00033345","KIEV, UP","1987-06-09","0.00",,"68","79","55"
"UPM00033345","KIEV, UP","1987-06-10","0.00",,"71","82","61"
"UPM00033345","KIEV, UP","1987-06-11","0.38",,"71","81","63"
"UPM00033345","KIEV, UP","1987-06-12","0.00",,"71","77","63"
"UPM00033345","KIEV, UP","1987-06-13","0.00",,"70","78","62"
"UPM00033345","KIEV, UP","1987-06-14","0.00",,"74","84","65"
"UPM00033345","KIEV, UP","1987-06-15","0.00",,"77","87","65"
"UPM00033345","KIEV, UP","1987-06-16","0.22",,"74","83","64"
"UPM00033345","KIEV, UP","1987-06-17","0.03",,"64","70","57"
"UPM00033345","KIEV, UP","1987-06-18","0.43",,"60","67","56"
"UPM00033345","KIEV, UP","1987-06-19","0.00",,"59","67","51"
"UPM00033345","KIEV, UP","1987-06-20","0.00",,"64","71","54"
"UPM00033345","KIEV, UP","1987-06-21","0.06",,"62","70","59"
"UPM00033345","KIEV, UP","1987-06-22","0.00",,"63","72","56"
"UPM00033345","KIEV, UP","1987-06-23","0.00",,"65","73","57"
"UPM00033345","KIEV, UP","1987-06-24","0.20",,"66","73","59"
"UPM00033345","KIEV, UP","1987-06-25","0.00",,"65","76","56"
"UPM00033345","KIEV, UP","1987-06-26","0.02",,"62","70","56"
"UPM00033345","KIEV, UP","1987-06-27","0.00",,"66","76","55"
"UPM00033345","KIEV, UP","1987-06-28","0.00",,"71","83","61"
"UPM00033345","KIEV, UP","1987-06-29","0.06",,"65","72","58"
"UPM00033345","KIEV, UP","1987-06-30","0.00",,"68","80","60"
"UPM00033345","KIEV, UP","1987-07-01","0.00",,"72","83","61"
"UPM00033345","KIEV, UP","1987-07-02","0.01",,"77","89","70"
"UPM00033345","KIEV, UP","1987-07-03","0.00",,"73","84","69"
"UPM00033345","KIEV, UP","1987-07-04","0.00",,"69","75","62"
"UPM00033345","KIEV, UP","1987-07-05","0.03",,"66","74","60"
"UPM00033345","KIEV, UP","1987-07-06","0.02",,"60","66","54"
"UPM00033345","KIEV, UP","1987-07-07","0.00",,"64","74","53"
"UPM00033345","KIEV, UP","1987-07-08","0.00",,"72","84","59"
"UPM00033345","KIEV, UP","1987-07-09","0.00",,"75","84","67"
"UPM00033345","KIEV, UP","1987-07-10","0.00",,"68","77","63"
"UPM00033345","KIEV, UP","1987-07-11","0.00",,"63","71","54"
"UPM00033345","KIEV, UP","1987-07-12","0.00",,"68","81","58"
"UPM00033345","KIEV, UP","1987-07-13","0.00",,"72","79","66"
"UPM00033345","KIEV, UP","1987-07-14","0.00",,"69","76","60"
"UPM00033345","KIEV, UP","1987-07-15","0.00",,"64","72","55"
"UPM00033345","KIEV, UP","1987-07-16","0.00",,"67","75","58"
"UPM00033345","KIEV, UP","1987-07-17","0.00",,"69","80","58"
"UPM00033345","KIEV, UP","1987-07-18","0.04",,"70","82","63"
"UPM00033345","KIEV, UP","1987-07-19","0.49",,"66","74","61"
"UPM00033345","KIEV, UP","1987-07-20","0.00",,"69","79","57"
"UPM00033345","KIEV, UP","1987-07-21","0.00",,"70","80","61"
"UPM00033345","KIEV, UP","1987-07-22","0.00",,"72","82","61"
"UPM00033345","KIEV, UP","1987-07-23","0.00",,"76","86","66"
"UPM00033345","KIEV, UP","1987-07-24","0.00",,"78","89","67"
"UPM00033345","KIEV, UP","1987-07-25","1.04",,"71","82","62"
"UPM00033345","KIEV, UP","1987-07-26","0.88",,"69","77","61"
"UPM00033345","KIEV, UP","1987-07-27","0.05",,"64","72","58"
"UPM00033345","KIEV, UP","1987-07-28","0.00",,"61","71","50"
"UPM00033345","KIEV, UP","1987-07-29","0.00",,"64","67","61"
"UPM00033345","KIEV, UP","1987-07-30","0.00",,"63","71","55"
"UPM00033345","KIEV, UP","1987-07-31","0.00",,"67","76","55"
"UPM00033345","KIEV, UP","1987-08-01","0.27",,"67","81","59"
"UPM00033345","KIEV, UP","1987-08-02","0.60",,"66","75","61"
"UPM00033345","KIEV, UP","1987-08-03","0.18",,"62","69","58"
"UPM00033345","KIEV, UP","1987-08-04","0.00",,"63","74","52"
"UPM00033345","KIEV, UP","1987-08-05","0.02",,"64","69","60"
"UPM00033345","KIEV, UP","1987-08-06","1.38","4.7","57","64","51"
"UPM00033345","KIEV, UP","1987-08-07","0.01",,"56","65","49"
"UPM00033345","KIEV, UP","1987-08-08","0.04",,"60","71","55"
"UPM00033345","KIEV, UP","1987-08-09","0.00",,"63","70","54"
"UPM00033345","KIEV, UP","1987-08-10","0.00",,"65","73","56"
"UPM00033345","KIEV, UP","1987-08-11","0.51",,"60","67","57"
"UPM00033345","KIEV, UP","1987-08-12","0.00",,"58","65","50"
"UPM00033345","KIEV, UP","1987-08-13","0.00",,"54","58","50"
"UPM00033345","KIEV, UP","1987-08-14","0.00",,"59","69","53"
"UPM00033345","KIEV, UP","1987-08-15","0.00",,"63","71","54"
"UPM00033345","KIEV, UP","1987-08-16","0.07",,"59","65","55"
"UPM00033345","KIEV, UP","1987-08-17","0.00",,"54","57","51"
"UPM00033345","KIEV, UP","1987-08-18","0.00",,"57","63","52"
"UPM00033345","KIEV, UP","1987-08-19","0.00",,"59","67","50"
"UPM00033345","KIEV, UP","1987-08-20","0.00",,"57","64","49"
"UPM00033345","KIEV, UP","1987-08-21","0.00",,"60","67","55"
"UPM00033345","KIEV, UP","1987-08-22","0.00",,"61","69","55"
"UPM00033345","KIEV, UP","1987-08-23","0.00",,"64","73","55"
"UPM00033345","KIEV, UP","1987-08-24","0.00",,"66","77","56"
"UPM00033345","KIEV, UP","1987-08-25","0.00",,"69","80","57"
"UPM00033345","KIEV, UP","1987-08-26","0.00",,"71","82","59"
"UPM00033345","KIEV, UP","1987-08-27","0.00",,"72","82","58"
"UPM00033345","KIEV, UP","1987-08-28","0.00",,"69","76","61"
"UPM00033345","KIEV, UP","1987-08-29","0.08",,"61","70","58"
"UPM00033345","KIEV, UP","1987-08-30","0.00",,"56","64","49"
"UPM00033345","KIEV, UP","1987-08-31","0.22",,"55","64","48"
"UPM00033345","KIEV, UP","1987-09-01","0.00",,"52","56","49"
"UPM00033345","KIEV, UP","1987-09-02","0.00",,"54","65","45"
"UPM00033345","KIEV, UP","1987-09-03","0.00",,"56","69","45"
"UPM00033345","KIEV, UP","1987-09-04","0.00",,"61","69","56"
"UPM00033345","KIEV, UP","1987-09-05","0.00",,"55","62","47"
"UPM00033345","KIEV, UP","1987-09-06","0.00",,"56","67","46"
"UPM00033345","KIEV, UP","1987-09-07","0.00",,"61","74","49"
"UPM00033345","KIEV, UP","1987-09-08","0.16",,"63","71","59"
"UPM00033345","KIEV, UP","1987-09-09","0.52",,"58","65","53"
"UPM00033345","KIEV, UP","1987-09-10","0.00",,"57","66","51"
"UPM00033345","KIEV, UP","1987-09-11","0.00",,"60","70","49"
"UPM00033345","KIEV, UP","1987-09-12","0.33",,"59","64","54"
"UPM00033345","KIEV, UP","1987-09-13","0.04",,"62","69","54"
"UPM00033345","KIEV, UP","1987-09-14","0.00",,"61","69","51"
"UPM00033345","KIEV, UP","1987-09-15","0.06",,"62","65","56"
"UPM00033345","KIEV, UP","1987-09-16","0.00",,"56","61","51"
"UPM00033345","KIEV, UP","1987-09-17","0.00",,"50","57","45"
"UPM00033345","KIEV, UP","1987-09-18","0.00",,"50","60","42"
"UPM00033345","KIEV, UP","1987-09-19","0.00",,"51","57","47"
"UPM00033345","KIEV, UP","1987-09-20","0.08",,"54","61","46"
"UPM00033345","KIEV, UP","1987-09-21","0.59",,"49","55","45"
"UPM00033345","KIEV, UP","1987-09-22","0.00",,"48","57","42"
"UPM00033345","KIEV, UP","1987-09-23","0.00",,"56","70","44"
"UPM00033345","KIEV, UP","1987-09-24","0.00",,"65","76","54"
"UPM00033345","KIEV, UP","1987-09-25","0.08",,"61","67","59"
"UPM00033345","KIEV, UP","1987-09-26","0.00",,"59","67","52"
"UPM00033345","KIEV, UP","1987-09-27","0.52",,"58","63","54"
"UPM00033345","KIEV, UP","1987-09-28","0.20",,"51","57","46"
"UPM00033345","KIEV, UP","1987-09-29","0.00",,"48","56","41"
"UPM00033345","KIEV, UP","1987-09-30","0.01",,"47","53","40"
"UPM00033345","KIEV, UP","1987-10-01","0.11",,"46","52","44"
"UPM00033345","KIEV, UP","1987-10-02","0.00",,"45","51","41"
"UPM00033345","KIEV, UP","1987-10-03","0.00",,"47","53","41"
"UPM00033345","KIEV, UP","1987-10-04","0.00",,"50","59","42"
"UPM00033345","KIEV, UP","1987-10-05","0.00",,"51","62","41"
"UPM00033345","KIEV, UP","1987-10-06","0.00",,"51","63","42"
"UPM00033345","KIEV, UP","1987-10-07","0.00",,"48","56","38"
"UPM00033345","KIEV, UP","1987-10-08","0.00",,"50","57","42"
"UPM00033345","KIEV, UP","1987-10-09","0.01",,"51","56","45"
"UPM00033345","KIEV, UP","1987-10-10","0.00",,"53","62","46"
"UPM00033345","KIEV, UP","1987-10-11","0.00",,"48","60","36"
"UPM00033345","KIEV, UP","1987-10-12","0.00",,"47","58","37"
"UPM00033345","KIEV, UP","1987-10-13","0.00",,"47","58","39"
"UPM00033345","KIEV, UP","1987-10-14","0.09",,"49","54","44"
"UPM00033345","KIEV, UP","1987-10-15","0.37",,"49","53","44"
"UPM00033345","KIEV, UP","1987-10-16","0.00",,"49","60","40"
"UPM00033345","KIEV, UP","1987-10-17","0.00",,"46","53","40"
"UPM00033345","KIEV, UP","1987-10-18","0.00",,"47","55","40"
"UPM00033345","KIEV, UP","1987-10-19","0.00",,"47","54","40"
"UPM00033345","KIEV, UP","1987-10-20","0.00",,"46","56","36"
"UPM00033345","KIEV, UP","1987-10-21","0.00",,"45","56","37"
"UPM00033345","KIEV, UP","1987-10-22","0.00",,"41","51","32"
"UPM00033345","KIEV, UP","1987-10-23","0.00",,"40","52","30"
"UPM00033345","KIEV, UP","1987-10-24","0.00",,"42","54","32"
"UPM00033345","KIEV, UP","1987-10-25","0.00",,"34","40","28"
"UPM00033345","KIEV, UP","1987-10-26","0.00",,"37","39","32"
"UPM00033345","KIEV, UP","1987-10-27","0.00",,"31","36","26"
"UPM00033345","KIEV, UP","1987-10-28","0.00",,"29","38","21"
"UPM00033345","KIEV, UP","1987-10-29","0.00",,"32","41","24"
"UPM00033345","KIEV, UP","1987-10-30","0.00",,"35","42","29"
"UPM00033345","KIEV, UP","1987-10-31","0.00",,"36","40","32"
"UPM00033345","KIEV, UP","1987-11-01","0.00",,"37","40","35"
"UPM00033345","KIEV, UP","1987-11-02","0.00",,"35","44","27"
"UPM00033345","KIEV, UP","1987-11-03","0.00",,"35","40","29"
"UPM00033345","KIEV, UP","1987-11-04","0.07",,"35","38","33"
"UPM00033345","KIEV, UP","1987-11-05","0.10",,"35","40","29"
"UPM00033345","KIEV, UP","1987-11-06","0.06",,"40","42","37"
"UPM00033345","KIEV, UP","1987-11-07","0.06",,"40","43","34"
"UPM00033345","KIEV, UP","1987-11-08","0.01",,"35","42","27"
"UPM00033345","KIEV, UP","1987-11-09","0.08",,"35","41","29"
"UPM00033345","KIEV, UP","1987-11-10","0.00",,"28","36","23"
"UPM00033345","KIEV, UP","1987-11-11","0.00",,"29","33","24"
"UPM00033345","KIEV, UP","1987-11-12","0.32",,"33","33","31"
"UPM00033345","KIEV, UP","1987-11-13","0.00","0.8","34","35","33"
"UPM00033345","KIEV, UP","1987-11-14","0.00",,"41","47","35"
"UPM00033345","KIEV, UP","1987-11-15","0.06",,"45","47","43"
"UPM00033345","KIEV, UP","1987-11-16","0.29",,"39","44","36"
"UPM00033345","KIEV, UP","1987-11-17","0.00",,"37","38","35"
"UPM00033345","KIEV, UP","1987-11-18","0.00",,"41","43","38"
"UPM00033345","KIEV, UP","1987-11-19","0.00",,"43","46","41"
"UPM00033345","KIEV, UP","1987-11-20","0.01",,"38","42","35"
"UPM00033345","KIEV, UP","1987-11-21","0.04",,"33","35","31"
"UPM00033345","KIEV, UP","1987-11-22","0.02",,"29","31","28"
"UPM00033345","KIEV, UP","1987-11-23","0.82",,"31","33","26"
"UPM00033345","KIEV, UP","1987-11-24","0.00","3.9","32","34","30"
"UPM00033345","KIEV, UP","1987-11-25","0.00","2.0","42","52","34"
"UPM00033345","KIEV, UP","1987-11-26","0.00",,"41","46","38"
"UPM00033345","KIEV, UP","1987-11-27","0.01",,"35","38","33"
"UPM00033345","KIEV, UP","1987-11-28","0.18",,"33","35","32"
"UPM00033345","KIEV, UP","1987-11-29","0.06",,"33","33","32"
"UPM00033345","KIEV, UP","1987-11-30","0.01",,"33","35","31"
"UPM00033345","KIEV, UP","1987-12-01","0.02",,"30","33","29"
"UPM00033345","KIEV, UP","1987-12-02","0.17",,"30","31","29"
"UPM00033345","KIEV, UP","1987-12-03","0.01","2.8","30","32","28"
"UPM00033345","KIEV, UP","1987-12-04","0.00",,"31","38","27"
"UPM00033345","KIEV, UP","1987-12-05","0.00",,"21","27","16"
"UPM00033345","KIEV, UP","1987-12-06","0.00",,"19","27","13"
"UPM00033345","KIEV, UP","1987-12-07","0.12",,"28","33","21"
"UPM00033345","KIEV, UP","1987-12-08","0.00",,"27","34","20"
"UPM00033345","KIEV, UP","1987-12-09","0.00",,"19","23","15"
"UPM00033345","KIEV, UP","1987-12-10","0.00","1.6","26","28","22"
"UPM00033345","KIEV, UP","1987-12-11","0.00","1.6","30","32","28"
"UPM00033345","KIEV, UP","1987-12-12","0.03","1.2","24","31","18"
"UPM00033345","KIEV, UP","1987-12-13","0.02","2.0","24","28","18"
"UPM00033345","KIEV, UP","1987-12-14","0.00",,"28","33","24"
"UPM00033345","KIEV, UP","1987-12-15","0.00",,"26","29","20"
"UPM00033345","KIEV, UP","1987-12-16","0.00","1.2","21","26","16"
"UPM00033345","KIEV, UP","1987-12-17","0.00","1.2","24","26","20"
"UPM00033345","KIEV, UP","1987-12-18","0.00",,"25","26","23"
"UPM00033345","KIEV, UP","1987-12-19","0.26",,"30","35","22"
"UPM00033345","KIEV, UP","1987-12-20","0.04",,"35","37","32"
"UPM00033345","KIEV, UP","1987-12-21","0.02",,"31","32","29"
"UPM00033345","KIEV, UP","1987-12-22","0.03",,"29","34","18"
"UPM00033345","KIEV, UP","1987-12-23","0.00",,"11","18","8"
"UPM00033345","KIEV, UP","1987-12-24","0.00",,"14","19","10"
"UPM00033345","KIEV, UP","1987-12-25","0.00",,"18","26","14"
"UPM00033345","KIEV, UP","1987-12-26","0.00",,"20","28","14"
"UPM00033345","KIEV, UP","1987-12-27","0.06",,"30","35","24"
"UPM00033345","KIEV, UP","1987-12-28","0.16",,"38","40","34"
"UPM00033345","KIEV, UP","1987-12-29","0.13","1.2","31","38","25"
"UPM00033345","KIEV, UP","1987-12-30","0.37",,"36","45","24"
"UPM00033345","KIEV, UP","1987-12-31","0.09",,"38","43","34"
"UPM00033345","KIEV, UP","1988-01-01","0.00",,"28","34","25"
"UPM00033345","KIEV, UP","1988-01-02","0.00",,"36","39","27"
"UPM00033345","KIEV, UP","1988-01-03","0.00",,"37","40","35"
"UPM00033345","KIEV, UP","1988-01-04","0.00",,"32","36","29"
"UPM00033345","KIEV, UP","1988-01-05","0.00",,"35","43","28"
"UPM00033345","KIEV, UP","1988-01-06","0.02",,"41","50","36"
"UPM00033345","KIEV, UP","1988-01-07","0.00",,"40","45","34"
"UPM00033345","KIEV, UP","1988-01-08","0.01",,"39","42","37"
"UPM00033345","KIEV, UP","1988-01-09","0.05",,"37","40","33"
"UPM00033345","KIEV, UP","1988-01-10","0.00",,"34","35","31"
"UPM00033345","KIEV, UP","1988-01-11","0.00",,"30","31","29"
"UPM00033345","KIEV, UP","1988-01-12","0.00",,"29","30","28"
"UPM00033345","KIEV, UP","1988-01-13","0.09",,"32","34","29"
"UPM00033345","KIEV, UP","1988-01-14","0.00",,"32","34","30"
